date,category_code,data_type_code,value_units,seasonally_adjusted,source,extraction_timestamp
2017-07-01,ASTARTS,E_TOTAL,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,ASTARTS,E_TOTAL,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,ASTARTS,E_TOTAL,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,ASTARTS,E_TOTAL,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,ASTARTS,E_TOTAL,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,ASTARTS,TOTAL,1190.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,ASTARTS,TOTAL,1271.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,ASTARTS,TOTAL,1190.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,ASTARTS,TOTAL,1146.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-06-01,ASTARTS,TOTAL,1249.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,ASTARTS,TOTAL,1206.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,ASTARTS,TOTAL,1159.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,ASTARTS,TOTAL,1181.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,ASTARTS,TOTAL,1257.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,ASTARTS,TOTAL,1273.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,ASTARTS,E_TOTAL,4.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,ASTARTS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,ASTARTS,E_TOTAL,4.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,ASTARTS,TOTAL,333.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,ASTARTS,TOTAL,297.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,ASTARTS,TOTAL,302.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,ASTARTS,TOTAL,325.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,SINGLE,811.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,SINGLE,953.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,SINGLE,855.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,SINGLE,841.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,SINGLE,802.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,SINGLE,772.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,E_SINGLE,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,E_SINGLE,4.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,SINGLE,216.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ACOMPLETIONS,SINGLE,217.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,SINGLE,225.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ACOMPLETIONS,SINGLE,207.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,SINGLE,217.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,SINGLE,240.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,SINGLE,199.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,SINGLE,202.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,SINGLE,218.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,SINGLE,222.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,SINGLE,184.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,SINGLE,215.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,E_SINGLE,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,E_SINGLE,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,E_SINGLE,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,E_SINGLE,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,E_SINGLE,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,TOTAL,165.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ACOMPLETIONS,TOTAL,156.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,TOTAL,143.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ACOMPLETIONS,TOTAL,192.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,TOTAL,173.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,TOTAL,166.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,TOTAL,180.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,TOTAL,212.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,TOTAL,182.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,TOTAL,181.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,TOTAL,137.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,TOTAL,133.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,E_TOTAL,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ACOMPLETIONS,E_TOTAL,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,E_TOTAL,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ACOMPLETIONS,E_TOTAL,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,E_TOTAL,11.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,E_TOTAL,12.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,E_TOTAL,12.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,E_TOTAL,12.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,E_TOTAL,12.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,E_TOTAL,11.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,E_TOTAL,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,E_TOTAL,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,TOTAL,112.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ACOMPLETIONS,TOTAL,138.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,TOTAL,143.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ACOMPLETIONS,TOTAL,145.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,TOTAL,93.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,TOTAL,74.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,TOTAL,103.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,TOTAL,90.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,TOTAL,123.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,TOTAL,91.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,TOTAL,130.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,TOTAL,78.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,E_TOTAL,18.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,E_TOTAL,24.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ACOMPLETIONS,E_TOTAL,24.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,E_TOTAL,23.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,E_TOTAL,25.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,E_TOTAL,27.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,E_TOTAL,23.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ACOMPLETIONS,E_TOTAL,22.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ACOMPLETIONS,E_TOTAL,22.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ACOMPLETIONS,E_TOTAL,20.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ACOMPLETIONS,TOTAL,598.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ACOMPLETIONS,TOTAL,658.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ACOMPLETIONS,TOTAL,567.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ACOMPLETIONS,TOTAL,674.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ACOMPLETIONS,TOTAL,618.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ACOMPLETIONS,TOTAL,565.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ACOMPLETIONS,TOTAL,676.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,ACOMPLETIONS,TOTAL,576.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,SINGLE,50.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,SINGLE,52.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,SINGLE,53.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,SINGLE,57.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,SINGLE,60.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,SINGLE,62.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,SINGLE,61.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,SINGLE,63.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,SINGLE,63.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,SINGLE,62.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,SINGLE,52.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,SINGLE,52.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,SINGLE,53.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,SINGLE,53.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,SINGLE,54.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,SINGLE,57.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,SINGLE,59.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,SINGLE,61.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,SINGLE,60.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,SINGLE,62.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,SINGLE,62.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,SINGLE,63.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,SINGLE,220.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,SINGLE,223.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,SINGLE,223.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,SINGLE,239.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,SINGLE,244.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,SINGLE,247.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,SINGLE,253.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,SINGLE,248.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,SINGLE,248.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,SINGLE,247.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,SINGLE,241.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,SINGLE,236.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,SINGLE,229.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,SINGLE,230.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,SINGLE,229.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,SINGLE,241.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,SINGLE,244.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,SINGLE,244.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,SINGLE,245.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,SINGLE,241.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,SINGLE,241.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,SINGLE,241.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,SINGLE,241.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,SINGLE,247.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,SINGLE,476.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,SINGLE,477.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,SINGLE,486.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,SINGLE,508.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,SINGLE,522.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,SINGLE,531.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,SINGLE,545.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,SINGLE,544.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,SINGLE,544.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,SINGLE,536.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,SINGLE,517.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,SINGLE,494.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,SINGLE,496.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,SINGLE,504.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,SINGLE,515.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,SINGLE,524.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,SINGLE,528.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,SINGLE,526.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,SINGLE,527.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2019-10-01,PERMITS,SINGLE,12.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-11-01,PERMITS,SINGLE,8.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-12-01,PERMITS,SINGLE,7.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-01-01,PERMITS,SINGLE,3.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-02-01,PERMITS,SINGLE,3.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-03-01,PERMITS,SINGLE,4.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-04-01,PERMITS,SINGLE,4.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-05-01,PERMITS,SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-06-01,PERMITS,SINGLE,5.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-07-01,PERMITS,SINGLE,5.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-08-01,PERMITS,SINGLE,5.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-09-01,PERMITS,SINGLE,4.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-10-01,PERMITS,SINGLE,4.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-11-01,PERMITS,SINGLE,4.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-12-01,PERMITS,SINGLE,3.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-01-01,PERMITS,SINGLE,35.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-02-01,PERMITS,SINGLE,35.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-03-01,PERMITS,SINGLE,41.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-04-01,PERMITS,SINGLE,41.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-05-01,PERMITS,SINGLE,45.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-06-01,PERMITS,SINGLE,40.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-07-01,PERMITS,SINGLE,43.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-08-01,PERMITS,SINGLE,45.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-09-01,PERMITS,SINGLE,40.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-10-01,PERMITS,SINGLE,45.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-11-01,PERMITS,SINGLE,36.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-12-01,PERMITS,SINGLE,36.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-01-01,PERMITS,SINGLE,58.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-02-01,PERMITS,SINGLE,57.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-03-01,PERMITS,SINGLE,69.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-04-01,PERMITS,SINGLE,76.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-05-01,PERMITS,SINGLE,81.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-06-01,PERMITS,SINGLE,76.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-07-01,PERMITS,SINGLE,79.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-08-01,PERMITS,SINGLE,80.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-09-01,PERMITS,SINGLE,71.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
